Tag Code,Mark Species Name,Mark Rear Type Name,Event Type Name,Event Site Type Description,Event Site Code Value,Event Date Time Value,Antenna ID,Antenna Group Configuration Value,Event Release Site Code Code,Event Release Date Time Value,CTH Count
3D9.1C2D88D954,Steelhead,Unknown,Mark,Dam,PRO,9/26/21 13:48,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,9/26/21,1
3D9.1C2D88D9D0,Steelhead,Unknown,Mark,Dam,PRO,10/19/21 17:58,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,10/19/21,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Instream Remote Detection System,TP2,3/3/22 20:00,3,100,,,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Instream Remote Detection System,TP2,3/3/22 20:06,1,100,,,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Instream Remote Detection System,TP2,5/2/22 14:28,1,100,,,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Instream Remote Detection System,TP2,5/2/22 14:30,3,100,,,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/19/21 18:12,5,110,,,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/19/21 18:12,5,110,,,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/19/21 18:12,5,110,,,1
3D9.1C2D88D9D0,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/19/21 18:12,5,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Mark,Hatchery,EAGH,12/2/19 10:42,NA,0,PROH - Prosser Hatchery,3/27/20,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:29,10,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:29,0E,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:29,0E,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:36,0C,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:36,0C,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:40,0A,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:40,0A,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:40,8,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:40,8,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:51,2,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO3,9/16/21 19:51,2,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO4,9/17/21 5:55,4,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO4,9/17/21 5:55,4,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO4,9/17/21 6:00,3,110,,,1
