"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 12:34:43 PM","02","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 12:34:47 PM","01","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 12:34:48 PM","01","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","TD1","7/11/2013 9:26:02 AM","02","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","TD1","7/11/2013 9:36:22 AM","02","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","TD1","7/11/2013 9:36:23 AM","02","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","TD1","7/11/2013 9:36:25 AM","01","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Recapture","Dam","PRO","9/15/2013 12:00:00 PM","NA","0","PROTAL","10/28/2013 12:00:00 AM","1"
"384.3B23AD9A90","Steelhead","Unknown","Mark","Intra-Dam Release Site","BONAFF","8/6/2013 12:00:00 PM","NA","0","BONAFF","8/6/2013 12:00:00 PM","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Instream Remote Detection System","TOP","3/28/2014 4:42:00 PM","24","100","","","2"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Instream Remote Detection System","TOP","3/28/2014 4:42:15 PM","21","100","","","2"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 10:39:15 AM","05","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 10:39:17 AM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 10:39:18 AM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:41:54 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:41:55 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:41:56 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:41:57 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:51:42 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:51:43 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:53:04 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:53:05 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:53:06 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 1:53:07 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 2:09:41 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 2:09:42 PM","06","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Combined Dam Location","PRO","3/18/2014 2:09:55 PM","05","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:35:28 PM","0F","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:37:51 PM","0D","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:39:49 PM","0B","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:39:50 PM","0B","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:41:15 PM","09","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:41:16 PM","09","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:43:26 PM","07","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:43:27 PM","07","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:44:43 PM","05","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO3","8/6/2013 12:46:14 PM","03","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO4","8/6/2013 1:20:18 PM","04","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO4","8/6/2013 1:20:19 PM","04","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO4","8/6/2013 1:23:08 PM","03","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO4","8/6/2013 1:25:40 PM","02","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO4","8/6/2013 1:27:57 PM","01","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","BO4","8/6/2013 1:27:58 PM","01","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:16:24 AM","11","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:16:25 AM","11","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:18:16 AM","0F","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:18:17 AM","0F","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:23:24 AM","0E","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:27:59 AM","09","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:31:20 AM","07","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:32:36 AM","05","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:32:37 AM","05","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 9:33:50 AM","03","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 10:45:12 AM","02","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 10:45:13 AM","02","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","MC1","8/12/2013 10:45:22 AM","01","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","PRA","8/31/2013 5:35:51 PM","03","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","PRA","8/31/2013 5:42:23 PM","01","110","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","TD2","8/8/2013 7:31:02 AM","02","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Observation","Adult Fishway","TD2","8/8/2013 7:31:06 AM","01","100","","","1"
"384.3B23AD9A90","Steelhead","Unknown","Recapture","Dam","PRO","9/15/2013 12:00:00 PM","NA","0","PROTAL","3/18/2014 12:00:00 AM","1"
"384.3B23ADC6CE","Steelhead","Unknown","Mark","Intra-Dam Release Site","BONAFF","8/6/2013 12:00:00 PM","NA","0","BONAFF","8/6/2013 12:00:00 PM","1"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Juvenile Fish Bypass Facility","JDJ","4/9/2014 9:20:41 PM","01","160","","","1"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Juvenile Fish Bypass Facility","JDJ","4/9/2014 9:20:43 PM","02","160","","","1"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Juvenile Fish Bypass Facility","JDJ","4/9/2014 9:20:45 PM","03","160","","","1"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Juvenile Fish Bypass Facility","JDJ","4/9/2014 9:20:47 PM","04","160","","","1"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Juvenile Fish Bypass Facility","JDJ","4/9/2014 10:41:34 PM","61","160","","","1"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Juvenile Fish Bypass Facility","JDJ","4/9/2014 10:41:34 PM","62","160","","","1"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Instream Remote Detection System","SAT","2/15/2014 4:47:17 PM","15","100","","","2"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Instream Remote Detection System","SAT","2/15/2014 4:47:31 PM","12","100","","","2"
"384.3B23ADC6CE","Steelhead","Unknown","Observation","Instream Remote Detection System","SAT","3/4/2014 11:12:18 AM","12","100","","","1"
