"Tag Code","Mark Rear Type Name","Event Type Name","Event Site Code Value","Event Date Time Value","Event Release Date Time Value","Antenna ID","Antenna Group Configuration Value","CTH Count"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:48:34 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:48:35 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:49:55 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:49:59 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:51:34 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:51:35 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:51:38 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:53:11 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:53:12 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:53:15 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:53:16 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:53:54 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:53:58 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:55:45 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:55:46 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:55:54 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:55:55 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:57:57 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:58:01 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:58:52 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 1:58:55 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:01:06 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:01:09 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:01:10 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:01:49 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:01:52 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:01:53 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:02:56 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:02:57 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:03:00 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:03:56 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:03:59 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:08:32 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:08:36 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:08:50 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:08:53 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:09:46 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:09:49 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:10:50 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:10:51 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:10:52 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:13:52 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:13:53 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:13:56 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:13:57 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:15:41 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:15:42 AM","","05","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:15:45 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:17:07 AM","","06","110","1"
"3D9.1C2DBC8964","Unknown","Observation","PRO","10/22/2012 2:17:11 AM","","05","110","1"
"3D9.1C2DBC8A2A","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","1/10/2013 12:00:00 AM","NA","0","1"
"3D9.1C2DBC8A2A","Unknown","Observation","MC1","4/23/2013 3:00:06 AM","","01","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","MC1","4/23/2013 3:00:07 AM","","01","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","MC1","4/23/2013 3:00:10 AM","","02","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","MC1","4/23/2013 3:21:47 AM","","0D","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","MC1","4/23/2013 3:22:51 AM","","11","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","SAT","3/1/2013 9:22:36 PM","","13","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","SAT","3/1/2013 9:23:09 PM","","12","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","SAT","4/19/2013 9:49:16 AM","","12","100","1"
"3D9.1C2DBC8A2A","Unknown","Observation","SAT","4/19/2013 9:49:23 AM","","14","100","1"
"3D9.1C2DBC8A67","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/16/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DBC8A67","Unknown","Observation","PRO","10/16/2012 3:28:44 PM","","06","110","1"
"3D9.1C2DBC8A67","Unknown","Observation","PRO","10/16/2012 4:38:17 PM","","06","110","1"
"3D9.1C2DBC8A67","Unknown","Observation","PRO","10/16/2012 4:38:18 PM","","06","110","1"
"3D9.1C2DBC8A67","Unknown","Observation","PRO","10/16/2012 4:38:23 PM","","05","110","1"
"3D9.1C2DBC8A67","Unknown","Observation","PRO","10/16/2012 4:38:24 PM","","05","110","1"
"3D9.1C2DBC8A67","Unknown","Observation","SAT","3/14/2013 1:42:05 AM","","13","100","1"
"3D9.1C2DBC8A67","Unknown","Observation","SAT","3/14/2013 1:42:42 AM","","12","100","1"
"3D9.1C2DBC8A67","Unknown","Observation","SAT","4/9/2013 6:01:35 AM","","15","100","1"
"3D9.1C2DBC8BDD","Unknown","Mark","PRO","11/6/2012 12:00:00 PM","11/15/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DBC8BF9","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","9/27/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DBC8BF9","Unknown","Observation","BCC","5/11/2013 6:49:44 PM","","01","100","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 5:46:25 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 5:46:26 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 5:46:34 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 5:52:31 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 5:52:32 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 5:52:33 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:28:08 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:28:09 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:28:15 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:28:16 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:33:16 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:33:23 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:33:24 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:01 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:02 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:06 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:07 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:12 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:13 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:19 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:41:20 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:43:36 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:43:37 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:43:41 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:43:42 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:46:37 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:46:38 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:46:42 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:46:43 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:46:48 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:53:30 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:53:31 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:53:32 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:57:30 AM","","06","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","9/27/2012 6:57:35 AM","","05","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","10/11/2012 11:42:48 AM","","04","110","1"
"3D9.1C2DBC8BF9","Unknown","Observation","PRO","10/11/2012 11:42:52 AM","","03","110","1"
"3D9.1C2DBC8DF7","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/20/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:21:15 AM","","05","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:21:16 AM","","05","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:21:17 AM","","06","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:32:03 AM","","06","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:32:04 AM","","06","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:32:09 AM","","05","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:32:10 AM","","05","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:32:11 AM","","05","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:32:12 AM","","05","110","1"
"3D9.1C2DBC8DF7","Unknown","Observation","PRO","10/20/2012 7:32:13 AM","","05","110","1"
"3D9.1C2DBC8DF7","Unknown","Recovery","BADGEI","10/23/2014 12:00:00 AM","","NA","0","1"
"3D9.1C2DBC9770","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","1/18/2013 12:00:00 AM","NA","0","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:10:56 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:10:57 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:10:58 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:10:59 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:11:38 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:11:39 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:11:40 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:32:45 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:32:46 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:32:47 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:32:49 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:32:50 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:32:51 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:47:08 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:47:09 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:47:20 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:47:21 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:56:44 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:56:45 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:56:46 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:56:58 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:56:59 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 6:57:00 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:18:22 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:18:23 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:18:30 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:18:31 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:18:32 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:19:28 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:19:29 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:19:41 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:19:42 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:29:56 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:29:57 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:30:12 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:30:13 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:32:00 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:32:01 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:32:02 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:32:12 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:32:13 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:51:16 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:51:17 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:51:25 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 7:51:26 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:00:47 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:00:48 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:01:00 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:01:01 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:01:02 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:02:41 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:02:42 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:02:46 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:02:47 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:22:45 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:22:46 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:22:57 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:23:30 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:23:31 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:23:41 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:23:42 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:51:50 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:51:51 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:51:57 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:51:58 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:57:31 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:57:32 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:57:44 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 8:57:45 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:11:18 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:11:19 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:11:25 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:11:26 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:06 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:07 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:10 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:21 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:22 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:26 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:27 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:33 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:14:34 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:15:47 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:15:48 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:15:56 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:15:57 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:30:11 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:30:12 PM","","06","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:30:21 PM","","05","110","1"
"3D9.1C2DBC9770","Unknown","Observation","PRO","1/18/2013 9:30:22 PM","","05","110","1"
"3D9.1C2DBC9A0B","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/4/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DBC9A0B","Unknown","Observation","LMT","3/18/2013 8:11:10 PM","","B3","100","1"
"3D9.1C2DBC9A0B","Unknown","Observation","LMT","4/22/2013 3:12:22 PM","","B3","100","1"
"3D9.1C2DBC9A0B","Unknown","Observation","LMT","4/22/2013 3:12:24 PM","","B6","100","1"
"3D9.1C2DBC9A0B","Unknown","Observation","NFT","4/21/2013 2:42:30 PM","","F3","100","1"
"3D9.1C2DBC9A0B","Unknown","Observation","NFT","4/21/2013 2:42:32 PM","","F6","100","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/4/2012 9:19:26 PM","","05","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/4/2012 9:19:29 PM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/4/2012 10:59:14 PM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/4/2012 11:01:21 PM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 4:20:51 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 4:20:52 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 4:23:10 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 4:23:11 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 4:23:12 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 4:23:13 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:37:36 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:37:37 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:37:47 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:37:48 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:39:44 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:39:53 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:39:54 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:51:51 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:51:52 AM","","06","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:51:58 AM","","05","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","PRO","10/5/2012 7:51:59 AM","","05","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","1/31/2013 11:11:01 AM","","03","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","1/31/2013 11:11:02 AM","","03","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","1/31/2013 11:15:53 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","1/31/2013 11:15:54 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","1/31/2013 11:17:14 AM","","01","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/3/2013 10:36:46 PM","","01","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/3/2013 10:36:47 PM","","01","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/3/2013 10:36:50 PM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/3/2013 10:36:52 PM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/3/2013 10:36:59 PM","","03","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:50:53 AM","","03","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:50:54 AM","","03","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:54:57 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:54:58 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:59:03 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:59:04 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:59:53 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 11:59:54 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/13/2013 12:02:25 PM","","01","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/15/2013 3:15:57 AM","","01","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/15/2013 3:15:58 AM","","01","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/15/2013 3:16:06 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/15/2013 3:16:07 AM","","02","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/15/2013 3:16:12 AM","","03","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","2/15/2013 3:16:13 AM","","03","110","1"
"3D9.1C2DBC9A0B","Unknown","Observation","ROZ","3/1/2013 9:47:43 AM","","03","110","1"
