"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.00774D908E","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/3/2014","11/3/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D90E6","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/12/2014","10/12/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D90FA","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/4/2015","2/4/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9159","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/9/2014","10/9/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9161","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/2/2015","10/2/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774D9260","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/21/2014","12/21/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9264","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/24/2014","9/24/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9280","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/18/2015","10/18/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774D9291","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/14/2016","1/14/2016 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774D9294","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/7/2015","2/7/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9299","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/27/2015","1/27/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9318","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/2/2016","3/2/2016 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774D997D","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","5/15/2017","5/15/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","5/15/2017","5/15/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","4/27/2017","1"
"3DD.00774D9D90","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/27/2016","1/27/2016 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774D9DCA","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","4/26/2017","4/26/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/26/2017","4/26/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","4/3/2017","1"
"3DD.00774D9DCA","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","10/24/2017","10/24/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2017","10/24/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","4/3/2017","1"
"3DD.00774D9DDC","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/14/2015","1/14/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9DEB","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/28/2015","9/28/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774D9E3A","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/27/2015","1/27/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9EAD","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/10/2014","12/10/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9EE9","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/10/2014","12/10/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774D9F15","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/5/2014","11/5/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DA71C","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","4/17/2017","4/17/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/17/2017","4/17/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","3/15/2017","1"
"3DD.00774DAA06","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/4/2014","10/4/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DAA17","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/4/2014","11/4/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DAA20","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/20/2015","10/20/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DAA25","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/24/2014","9/24/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DAA51","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/23/2014","10/23/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DAA78","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/9/2014","12/9/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DABC7","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2015","10/21/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DABD2","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/4/2014","11/4/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DAC1F","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/2/2014","10/2/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DAEFB","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/20/2014","12/20/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DB69C","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/15/2014","10/15/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DB6A0","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/19/2014","12/19/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DB719","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/6/2014","11/6/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DB745","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/28/2015","1/28/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DB75F","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/8/2014","12/8/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DB88F","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/30/2014","9/30/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DB895","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/20/2015","10/20/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DC3BB","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","4/27/2017","4/27/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/27/2017","4/27/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","3/15/2017","1"
"3DD.00774DC4BF","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/20/2015","10/20/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DC533","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2015","10/21/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DC5BE","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/1/2014","11/1/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DC5D5","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/7/2015","12/7/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DC5D6","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/13/2014","12/13/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DC5DF","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/19/2015","10/19/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DC75E","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","10/24/2017","10/24/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2017","10/24/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE DB","Double PIT-tagged, Female, Kelt, Recapture","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","2/22/2017","1"
"3DD.00774DC9D7","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/3/2014","11/3/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DCDEF","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","4/20/2017","4/20/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/20/2017","4/20/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2016-012-ROZ.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","1/12/2016","1"
"3DD.00774DCDEF","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","10/24/2017","10/24/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2017","10/24/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2016-012-ROZ.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","1/12/2016","1"
